,bins,completeness,contamination
2050,bin.2807,72.14452214452216,3.1468531468531467
2053,bin.2838,88.54865771812081,0.7321537522879804
2055,bin.2804,73.30231664470794,3.9210950080515303
2057,bin.2812,75.89975845410629,0.8816425120772947
2063,bin.2814,70.06992009132419,0.8561643835616438
2064,bin.2821,92.98906619385343,0.7313829787234043
2067,bin.2829,81.5130023640662,7.624113475177305
2078,bin.2844,94.14965986394559,5.396825396825396
2086,bin.2832,92.44725738396625,8.715262621853629
2087,bin.2878,90.31102426314933,6.5543071161048685
2091,bin.280,79.3977793137457,4.786249516641673
2096,bin.2858,86.66840822013236,2.8907482533243183
2099,bin.2824,97.6510067114094,3.6912751677852347
2104,bin.2857,76.51960036607687,1.363255033557047
2107,bin.2891,84.43396226415095,4.952830188679245
2111,bin.2885,86.42857142857143,2.253968253968254
2118,bin.2872,73.75279642058165,0.8389261744966443
2119,bin.2890,85.1063829787234,2.718676122931442
2122,bin.2907,83.35940045617465,3.4946236559139785
2123,bin.2910,82.28009965426072,2.315436241610738
2127,bin.2893,80.16877637130801,3.7974683544303796
2131,bin.2924,72.2111335985298,9.55056179775281
2136,bin.2877,83.43453118546056,1.4250309789343245
2140,bin.2929,72.72035731732848,9.588014981273409
2143,bin.2928,74.95691829848957,7.123655913978494
2146,bin.2889,86.43463027844366,7.266009852216748
2147,bin.2917,94.51901565995526,0.6711409395973155
2149,bin.2869,94.16264090177133,0.625
2150,bin.2936,83.33333333333333,0.22222222222222218
2151,bin.2915,95.3826237054085,2.0042194092827
2155,bin.2882,89.28071228491396,2.380952380952381
2156,bin.2898,71.8117088607595,6.070195627157652
2157,bin.2902,83.50808139347694,5.675971538040504
2162,bin.2880,97.98657718120805,0.8948545861297538
2170,bin.2959,94.82758620689656,7.053291536050156
2173,bin.294,73.05730282712379,9.620083638625838
2176,bin.2909,74.42353643966547,4.151234567901235
2177,bin.2948,87.0952380952381,4.563492063492063
2180,bin.2930,90.29535864978904,1.8987341772151898
2184,bin.2947,82.25925925925927,1.111111111111111
2189,bin.2920,95.67953020134229,2.348993288590604
2193,bin.2953,72.7329902801601,4.50314465408805
2194,bin.2946,90.37014439699004,1.1619127516778522
2200,bin.2956,86.07020655702198,5.757575757575757
2204,bin.2960,77.99539170506914,6.346878927524089
2206,bin.2962,81.63450782997764,3.9373601789709176
2208,bin.2952,72.01672767947936,1.6778523489932886
2209,bin.2961,73.19424491750469,8.46774193548387
2211,bin.2983,91.01123595505618,2.701514411333659
2221,bin.2986,87.91208791208791,2.7472527472527473
2222,bin.2995,85.3932584269663,3.932584269662921
2226,bin.301,85.95645195058971,6.741573033707865
2229,bin.2990,83.5653091315843,2.3699664429530203
2231,bin.3008,82.02247191011236,5.617977528089888
2234,bin.2931,95.97315436241611,6.6219239373601795
2239,bin.2997,80.07936507936506,2.8968253968253963
2240,bin.2974,79.12234042553192,3.439716312056737
2242,bin.2939,91.40859140859142,2.6612276612276613
2243,bin.30,74.94708994708995,0.7142857142857143
2252,bin.3000,84.34004474272932,1.403294691885296
2257,bin.3013,87.4617398820419,6.040268456375839
2261,bin.2993,85.26435357290377,2.775712515489467
2264,bin.3041,85.46653639472397,4.49438202247191
2265,bin.2987,84.54278523489933,2.953020134228188
2279,bin.2982,94.1834451901566,2.8523489932885906
2280,bin.3033,86.96825396825396,1.9047619047619047
2284,bin.3031,78.42339462224373,4.878343816962743
2287,bin.3019,95.74468085106383,2.482269503546099
2291,bin.3056,76.37777777777778,2.0
2293,bin.3062,89.32584269662921,3.8041733547351524
2294,bin.3045,90.19219035997558,0.33557046979865773
2295,bin.3017,81.65103213341469,4.194630872483222
2301,bin.2991,93.60318791946308,0.0
2303,bin.3053,80.03968253968254,1.9047619047619047
2307,bin.3083,71.9298245614035,3.508771929824561
2308,bin.305,85.04761904761905,1.5873015873015872
2310,bin.304,82.15053763440861,0.6451612903225806
2313,bin.3058,79.01730916762563,5.752900843881857
2316,bin.3067,77.30611045828438,6.279377203290247
2320,bin.3042,88.19910514541388,3.081147040878584
2321,bin.3039,74.41338722798454,3.9709172259507826
2325,bin.3088,98.66666666666667,1.3333333333333333
2328,bin.3034,98.0952380952381,2.222222222222222
2338,bin.3089,87.10702235676222,2.4193548387096775
2346,bin.3074,71.88679245283019,6.59119496855346
2350,bin.3090,70.7159026598755,1.6129032258064515
2354,bin.3086,80.61224489795917,1.4285714285714286
2360,bin.31,81.01925105485233,4.68090717299578
2364,bin.3071,86.83373590982286,2.5523349436392917
2369,bin.3091,97.37998647734955,0.6269592476489028
2370,bin.3103,81.74940898345153,7.092198581560283
2376,bin.3081,77.32802013422818,0.6711409395973155
2377,bin.3120,92.40771812080537,2.8523489932885906
2379,bin.3079,96.50793650793652,1.9047619047619047
2383,bin.3133,72.99776286353467,4.911531421598536
2384,bin.3147,82.37777777777778,2.787878787878788
2386,bin.3106,78.24505406027144,1.2962962962962965
2389,bin.3123,76.83076923076923,1.6
2391,bin.3108,94.62025316455696,3.7495205216724203
2395,bin.308,84.48426573426573,0.7770007770007771
2396,bin.3139,83.61616091795119,2.941176470588236
2397,bin.3158,91.10196105799429,1.1235955056179776
2402,bin.3162,79.7752808988764,7.790262172284645
2403,bin.3150,82.75904203323559,5.37200832466181
2418,bin.3141,91.02348993288591,4.998601789709172
2419,bin.3130,85.14392109500805,9.762479871175524
2428,bin.3151,93.5309973045822,2.5943396226415096
2429,bin.3193,96.62921348314607,1.1235955056179776
2430,bin.316,96.26246643651706,7.3839662447257375
2431,bin.3137,93.15286624203821,3.1847133757961785
2433,bin.3149,75.52447552447552,4.351204351204352
2435,bin.3142,90.54816784869976,4.787234042553192
2440,bin.3188,89.98841169236591,4.405133541449879
2444,bin.320,86.19931607230093,3.932584269662921
2445,bin.3178,71.69030732860519,2.3049645390070923
2461,bin.3146,74.70473251028807,3.281893004115226
2468,bin.3167,93.20594479830149,0.6369426751592356
2472,bin.3169,93.65079365079366,2.8344671201814062
2475,bin.3168,83.99261603375528,1.4121835443037976
2478,bin.3194,87.95505389465121,4.697986577181208
2482,bin.3215,97.98657718120805,2.1049420378279438
2483,bin.3186,97.3991507430998,3.821656050955414
2485,bin.323,72.26981351981352,5.659965034965035
2486,bin.322,71.62594179857606,3.4976152623211445
2489,bin.3152,87.89751506663272,2.8741496598639458
2493,bin.3218,80.69841269841271,5.174603174603175
2497,bin.3249,84.56277479237909,7.463884430176564
2500,bin.3221,72.15402876693199,5.334450495740818
2502,bin.3209,82.65366430260048,9.086879432624114
2505,bin.3183,82.58051529790662,2.2342995169082127
2507,bin.3230,77.58029768899334,6.448296122209166
2508,bin.3231,92.25352112676056,3.7558685446009386
2509,bin.3245,86.542225950783,6.935123042505593
2511,bin.3203,88.82829977628636,1.0067114093959733
2513,bin.3261,80.44943820224718,3.130016051364366
2517,bin.3266,81.18221787982414,3.852327447833066
2521,bin.3235,82.18917802560925,1.858736059479554
2531,bin.3247,87.51610305958131,1.1272141706924315
2541,bin.3284,84.54269486878182,3.493871108960623
2544,bin.3297,78.32919465203544,5.85288367546432
2551,bin.33,89.71665852467025,2.407704654895666
2557,bin.3288,74.04654769168192,5.299217002237136
2558,bin.3302,89.99999999999999,2.247191011235955
2560,bin.3240,82.65083632019116,0.9465020576131686
2574,bin.3226,87.09478067321204,3.3333333333333335
2578,bin.328,80.64345991561181,5.80168776371308
2581,bin.3279,79.16055718475073,2.7016129032258065
2582,bin.3306,97.31543624161074,2.0134228187919465
2583,bin.3268,93.5784014643075,1.342281879194631
2585,bin.326,76.5525114155251,0.0
2588,bin.3274,92.47916666666666,0.9375
2595,bin.3304,76.92651149172889,3.1884057971014492
2598,bin.3286,91.60991636798087,0.9722222222222222
2606,bin.3309,87.50896057347668,1.6129032258064515
2610,bin.3316,92.19858156028369,3.5460992907801416
2613,bin.3342,90.18181818181819,6.0
2617,bin.3280,88.72343400447427,4.47427293064877
2618,bin.3347,84.8314606741573,3.932584269662921
2620,bin.3345,84.26966292134831,5.617977528089888
2621,bin.336,70.89887640449439,2.247191011235955
2622,bin.3356,96.06741573033707,0.0
2625,bin.3307,99.64539007092199,2.127659574468085
2627,bin.3325,91.13924050632912,0.6329113924050633
2629,bin.3348,87.995337995338,4.895104895104895
2632,bin.3352,72.7204168380639,3.2967032967032965
2635,bin.337,71.20689655172414,1.7241379310344827
2640,bin.3346,83.11242828506255,4.1891891891891895
2641,bin.3365,78.77558546929743,1.1494252873563218
2645,bin.3328,92.20980780964003,0.6711409395973155
2646,bin.3391,71.57894736842104,0.0
2648,bin.3366,71.68458781362007,0.07168458781362007
2653,bin.3378,80.02185314685315,3.904428904428904
2655,bin.3343,87.00743494423791,2.3543990086741013
2658,bin.3339,84.90438808373591,3.578539013321622
2667,bin.3384,74.82624059385805,5.480984340044743
2669,bin.3381,74.01845579594941,7.46180963572268
2671,bin.3390,83.71685113360452,5.718475073313783
2678,bin.3379,85.53634751773049,1.7730496453900708
2683,bin.3383,86.61213646532438,6.767337807606264
2684,bin.3409,73.04075235109717,1.7241379310344827
2692,bin.3354,85.61643835616438,2.2260273972602738
2695,bin.3371,90.26898734177215,3.1645569620253164
2699,bin.3419,92.58496754832856,7.303370786516854
2700,bin.3423,83.86868686868688,1.4444444444444444
2701,bin.3429,75.50675675675676,0.0
2704,bin.3444,78.66666666666667,2.6666666666666665
2705,bin.3438,76.21722846441948,1.4934747714425294
2708,bin.3410,89.76190476190476,1.111111111111111
2709,bin.3442,75.0,2.586206896551724
2711,bin.3435,95.50561797752809,2.247191011235955
2712,bin.341,85.41346646185356,3.938172043010752
2715,bin.3415,82.80215952629744,2.0114942528735633
2716,bin.344,94.08602150537635,1.2544802867383513
2719,bin.3368,78.7265158588688,3.125
2726,bin.3408,84.40860215053763,2.5268817204301075
2727,bin.3405,85.59563758389261,4.47427293064877
2729,bin.3420,86.37029524453459,5.373563218390805
2730,bin.3389,76.14964343225212,2.0128824476650564
2737,bin.3424,89.71631205673759,1.7730496453900708
2744,bin.3445,79.35874704491727,3.782505910165484
2746,bin.3437,89.05660377358491,1.4465408805031446
2748,bin.3458,82.90598290598291,3.686437019770353
2755,bin.3482,82.94019122060158,2.247191011235955
2763,bin.3454,94.63087248322148,3.5864093959731544
2766,bin.3431,88.54609929078015,1.928191489361702
2767,bin.3464,90.3225806451613,6.854838709677419
2770,bin.3468,92.3937360178971,2.628635346756152
2771,bin.3455,71.72361195851128,8.91295505389465
2774,bin.348,89.58714663412651,2.237136465324385
2776,bin.3487,94.50549450549451,3.0802530802530796
2787,bin.3506,89.247311827957,4.1315864156655
2789,bin.3493,88.98769574944072,3.914988814317673
2793,bin.35,73.87289912654117,5.443548387096774
2794,bin.3443,93.43540268456375,1.342281879194631
2796,bin.3472,86.39541387024609,0.8948545861297538
2799,bin.3498,71.3968253968254,3.4285714285714284
2801,bin.3527,79.98464652104123,1.1235955056179776
2803,bin.3508,80.62354312354312,2.272727272727273
2806,bin.3494,73.73155729133991,1.642512077294686
2808,bin.3479,84.85026245895811,2.9740338164251208
2810,bin.3512,88.75559284116332,1.342281879194631
2811,bin.3495,78.50371747211896,1.3940520446096654
2813,bin.3453,96.94472194472195,2.4475524475524475
2819,bin.3510,84.3121693121693,2.142857142857143
2831,bin.3538,72.86858974358975,9.05448717948718
2846,bin.3540,80.71428571428571,2.380952380952381
2848,bin.3522,84.38003220611917,5.136510027814376
2850,bin.3534,76.06263982102908,5.089485458612975
2858,bin.3516,96.81208053691275,3.5444630872483223
2869,bin.3542,88.88317510548522,6.386651323360184
2872,bin.3535,77.07564328893169,6.112272216629463
2884,bin.3554,74.57498777985593,1.5517241379310345
2908,bin.3599,93.14516129032258,0.855327468230694
2918,bin.3576,97.16312056737588,1.7730496453900708
2931,bin.3583,80.46468401486989,1.0780669144981412
2937,bin.3601,79.36984560797852,5.9071729957805905
2947,bin.3618,89.47173475258919,5.320411392405063
2953,bin.3613,91.45569620253164,2.330264672036824
2956,bin.3606,95.35864978902954,2.109704641350211
2958,bin.3668,78.44827586206897,0.0
2961,bin.3646,75.83542238198845,4.608126005108315
2965,bin.3638,90.15659955257271,0.22371364653243844
2967,bin.3665,71.53558052434457,3.3707865168539324
2973,bin.3636,81.20805369127517,7.516778523489933
2975,bin.3680,76.46555935515387,5.617977528089888
2978,bin.3662,97.98657718120805,0.16778523489932887
2985,bin.3681,85.6896551724138,6.269592476489028
2987,bin.3659,91.93037974683544,1.1075949367088607
2989,bin.3625,78.45410628019323,2.4154589371980677
2991,bin.3692,72.30092818759161,1.6853932584269662
2997,bin.3650,80.0152771715408,4.219409282700422
2998,bin.3705,83.33333333333333,3.508771929824561
3007,bin.3675,86.28942486085344,0.9523809523809523
3009,bin.3711,88.3572567783094,6.140350877192983
3014,bin.3682,73.14814814814815,0.046296296296296294
3017,bin.3670,83.14010968902272,1.1835748792270533
3020,bin.3660,82.75985663082437,2.150537634408602
3022,bin.3671,93.55361500915193,1.4541387024608503
3024,bin.3700,77.2701850721985,3.914988814317673
3029,bin.3724,86.3939393939394,7.333333333333333
3035,bin.3721,92.96969696969695,0.6666666666666666
3036,bin.3677,88.98958333333333,0.034722222222222224
3038,bin.3683,79.52,3.2
3047,bin.3688,92.78523489932886,1.174496644295302
3067,bin.3703,77.91975308641975,2.037037037037037
3071,bin.3770,87.25451880801171,1.1235955056179776
3073,bin.3778,72.42424242424242,5.2631578947368425
3078,bin.3726,74.64496151996151,5.03220611916264
3084,bin.3737,83.9662447257384,6.0284810126582276
3088,bin.3729,81.78131991051454,4.1610738255033555
3090,bin.3764,71.80767724245985,2.742448330683625
3094,bin.3738,81.72761133603238,4.328205128205129
3103,bin.374,87.37551498421062,1.7059178743961352
3105,bin.370,93.17673378076061,2.287980475899939
3110,bin.3712,95.27964205816555,1.4093959731543624
3120,bin.3808,96.55172413793103,6.426332288401254
3122,bin.3744,96.4841108857336,2.2988505747126435
3124,bin.3791,79.44973544973546,0.8730158730158729
3131,bin.3810,78.58492102263476,4.044943820224719
3133,bin.3774,94.26325466648046,5.11520737327189
3136,bin.375,86.54100529100529,0.925925925925926
3138,bin.3763,97.15189873417721,1.8552215189873418
3142,bin.3788,81.08108108108108,2.389835487661575
3146,bin.3727,99.22027290448344,0.8771929824561403
3150,bin.3789,97.89583333333333,1.25
3159,bin.3827,74.4482153752288,0.8389261744966443
3166,bin.3790,89.26174496644295,2.7455765710799267
3171,bin.3819,73.27257474069555,0.8389261744966443
3175,bin.3849,90.27055150884496,1.6129032258064515
3178,bin.3809,84.44224857268337,3.526570048309179
3188,bin.3864,73.48314606741575,2.247191011235955
3189,bin.385,96.7032967032967,2.2977022977022976
3201,bin.3837,83.32347306738787,5.526819923371648
3207,bin.3888,75.63840653728293,0.06609385327164573
3209,bin.3842,90.05466903073287,2.955082742316785
3213,bin.3816,87.33349983349983,4.778554778554778
3215,bin.3840,95.7899628252788,2.4576621230896323
3216,bin.3854,76.20107667685144,8.264552993928813
3217,bin.3863,75.91449505771757,4.680047694753577
3221,bin.3821,84.32544624325446,2.73972602739726
3223,bin.3903,84.84848484848486,6.727272727272727
3224,bin.3898,76.45413870246085,3.376677852348993
3233,bin.3834,79.31856314826113,1.0626398210290826
3234,bin.3856,81.64149888143176,2.0134228187919465
3235,bin.3893,75.46031746031746,0.7142857142857143
3237,bin.3872,77.65901771336554,2.4264382960035134
3245,bin.3880,74.39876957494408,1.2304250559284116
3252,bin.3904,77.7668717310661,4.222972972972973
3254,bin.3896,88.62827785241578,2.0114942528735633
3257,bin.3931,93.74694675134344,6.936980947728383
3259,bin.3944,70.28780868833744,1.6853932584269662
3266,bin.3887,87.02741702741703,3.6507936507936507
3270,bin.39,88.18791946308725,2.9642058165548097
3276,bin.3946,83.9939393939394,8.0
3278,bin.3954,86.17171717171718,5.333333333333333
3282,bin.3913,86.0946608373079,1.2306949806949807
3284,bin.3910,95.46979865771812,4.76510067114094
3287,bin.3921,73.93555811277331,4.113924050632911
3296,bin.3906,97.19101123595506,0.16853932584269662
3299,bin.393,74.04223393353828,5.836352657004831
3300,bin.3927,72.7552369330893,3.579418344519015
3308,bin.3936,81.98670272706784,3.7547892720306515
3309,bin.3909,95.26006711409396,5.453020134228188
3313,bin.3979,73.21411458033849,3.289057558507274
3316,bin.3943,76.90763745111572,2.898550724637681
3317,bin.396,91.30313199105146,2.3713646532438477
3319,bin.3939,97.70114942528735,1.4367816091954022
3321,bin.3986,82.79569892473118,2.150537634408602
3334,bin.3998,90.66666666666667,0.11111111111111109
3335,bin.3948,95.91582774049216,1.342281879194631
3337,bin.401,81.58307210031349,0.7836990595611285
3338,bin.3956,92.84116331096196,0.0
3339,bin.3990,87.69574944071589,2.0343959731543624
3341,bin.3964,83.89261744966443,2.237136465324385
3355,bin.4011,87.86516853932584,6.1972224160792795
3361,bin.397,82.60212888377444,2.742616033755274
3362,bin.3951,90.38461538461539,1.3986013986013985
3364,bin.3968,73.91252955082741,8.983451536643026
3375,bin.4043,71.63009404388715,8.746081504702193
3376,bin.399,87.58353462157811,1.5942028985507246
3378,bin.3994,87.9746835443038,3.8765822784810124
3385,bin.4019,78.40189873417721,0.6329113924050633
3387,bin.4008,77.09622019912285,6.931355237226036
3388,bin.3988,93.72902684563758,2.1812080536912752
3390,bin.40,88.94015659955258,2.8523489932885906
3394,bin.4034,71.36800699300699,0.4195804195804196
3402,bin.4032,72.96594982078852,2.4193548387096775
3403,bin.4044,83.15550640634534,0.33557046979865773
3405,bin.4061,74.34456928838952,2.247191011235955
3413,bin.4059,87.1436004162331,6.225562072336266
3415,bin.4074,80.17241379310344,3.4482758620689653
3419,bin.4031,89.24077181208054,4.4742729306487705
3424,bin.4005,96.64429530201342,0.5592841163310962
3434,bin.4079,80.71040989838943,7.094594594594595
3437,bin.4037,72.72727272727273,3.7529137529137526
3438,bin.4010,95.97315436241611,1.2304250559284116
3441,bin.4070,76.1058201058201,1.6666666666666667
3442,bin.4080,74.46031746031747,1.2698412698412698
3444,bin.4041,94.00167785234899,3.579418344519015
3446,bin.4091,72.73601398601399,5.528846153846154
3450,bin.4072,81.81566455696203,4.641350210970463
3455,bin.4046,91.39917695473251,1.0802469135802468
3456,bin.4014,92.75503573749188,1.1695906432748537
3457,bin.4062,79.10326086956522,3.0756843800322065
3470,bin.4098,74.66329966329967,3.240740740740741
3472,bin.4124,75.09363295880149,2.808988764044944
3478,bin.4101,71.47883103183737,2.689873417721519
3480,bin.4066,81.80292861500915,2.237136465324385
3489,bin.4038,85.71858288770053,6.194219270199662
3493,bin.4049,96.14029790660224,2.5392512077294684
3498,bin.4128,77.12250712250713,1.7094017094017093
3501,bin.4114,91.66666666666667,3.968253968253968
3507,bin.4096,90.6441223832528,1.6908212560386473
3516,bin.4154,74.52929292929294,7.333333333333333
3524,bin.4172,82.02247191011236,6.464745155512132
3525,bin.4147,75.14564154200231,4.272151898734177
3528,bin.414,73.61583086735216,3.888888888888889
3529,bin.4102,73.71069182389938,2.893081761006289
3532,bin.4131,71.87629078893019,2.7881040892193307
3539,bin.4188,76.89655172413794,0.0
3541,bin.4165,80.76923076923077,2.7195027195027195
3545,bin.4175,71.85822147651007,4.673200122025625
3547,bin.4158,75.16252955082743,2.8368794326241136
3557,bin.4201,85.72100313479623,7.758620689655173
3569,bin.4159,85.41920886719545,2.0134228187919465
3571,bin.4182,94.1834451901566,2.684563758389262
3573,bin.4171,93.3860759493671,0.7911392405063291
3574,bin.4144,95.93949044585987,0.3184713375796178
3575,bin.4129,93.32335875526682,3.006202480992397
3576,bin.4211,80.40221462302556,0.0
3582,bin.4184,87.2956223628692,3.557729190640583
3585,bin.4197,78.92287234042553,4.0189125295508275
3592,bin.4222,89.51310861423221,3.4196384953590626
3593,bin.4215,79.55555555555556,3.3333333333333335
3595,bin.4220,86.49789029535866,0.7911392405063291
3596,bin.4187,86.793903803132,3.9373601789709176
3601,bin.4205,92.64240506329114,2.848101265822785
3606,bin.4228,80.07936507936506,3.7698412698412698
3607,bin.4212,72.62854609929079,2.482269503546099
3616,bin.4233,82.629662004662,2.513111888111888
3619,bin.421,91.03937930024885,2.5754830917874396
3622,bin.4252,77.18120805369128,0.6711409395973155
3626,bin.4247,92.60346756152126,4.026845637583893
3629,bin.4231,73.5047281323877,6.9739952718676115
3635,bin.4270,70.6896551724138,0.8620689655172413
3637,bin.4279,73.27586206896552,7.758620689655173
3642,bin.425,85.22413070800168,4.550691244239631
3649,bin.424,80.53691275167785,3.2438478747203576
3650,bin.4274,85.23489932885906,1.5249389871873096
3651,bin.4225,86.82795698924731,0.5376344086021505
3652,bin.4235,83.03897143159475,3.65676626588892
3664,bin.4257,92.51054852320677,2.5316455696202533
3666,bin.4281,77.44559690868417,1.6778523489932886
3667,bin.4237,76.25541125541125,4.755102040816326
3668,bin.4276,70.83333333333334,0.6329113924050633
3672,bin.4242,73.94574944071589,0.6711409395973155
3675,bin.4280,84.49206349206348,1.7460317460317458
3677,bin.4275,81.27475947934353,7.6417004048583
3685,bin.4244,95.33390410958904,1.36986301369863
3696,bin.4307,84.06593406593407,2.197802197802198
3701,bin.4314,73.84370015948963,1.7543859649122806
3703,bin.4310,81.15212527964206,8.389261744966444
3715,bin.4341,76.0,2.6666666666666665
3721,bin.4345,86.28888888888889,0.6666666666666666
3724,bin.4339,73.94376456876456,4.836829836829836
3725,bin.4317,80.22155277608297,7.739093959731544
3727,bin.4319,74.67794302471721,3.304356933389191
3729,bin.4305,94.29530201342281,1.0067114093959733
3735,bin.4334,86.1788898873298,1.1310223266745005
3739,bin.4358,80.37546234908228,3.932584269662921
3753,bin.4353,83.2437275985663,3.763440860215054
3755,bin.4333,71.36290440638267,4.202898550724637
3756,bin.4336,86.24077004219409,1.951476793248945
3757,bin.4351,77.65957446808511,3.1914893617021276
3758,bin.4327,92.50493096646943,4.930966469428007
3759,bin.4324,75.30127439267224,0.5555555555555556
3772,bin.4380,70.6989247311828,2.150537634408602
3778,bin.4370,72.2738232231903,1.8987341772151898
3782,bin.4387,87.55555555555556,2.4074074074074074
3784,bin.4396,71.74636465324386,0.7130872483221476
3794,bin.4401,70.19355791962174,4.25531914893617
3799,bin.4388,90.16677935542032,0.38314176245210724
3811,bin.4444,76.72552166934189,1.5144113336590133
3816,bin.4347,91.4499158249158,2.7864044168391993
3821,bin.4404,83.20634920634922,6.587301587301587
3823,bin.4429,94.96644295302013,2.3699664429530203
3825,bin.4423,84.89233780760625,2.684563758389262
3827,bin.4369,94.25335570469798,0.39848993288590606
3832,bin.4420,84.39153439153439,1.7460317460317458
3839,bin.4449,87.65100671140941,2.3699664429530203
3844,bin.4403,85.48657718120805,9.936953426886312
3845,bin.4431,73.47670250896059,0.4928315412186379
3850,bin.4441,79.79957805907173,0.6329113924050633
3851,bin.4440,86.19623655913978,2.338709677419355
3856,bin.4415,91.28824476650564,4.057971014492754
3857,bin.4438,76.94732560504373,3.523489932885906
3858,bin.4443,86.35933806146572,2.504432624113475
3860,bin.4478,77.97328119908765,1.3282732447817838
3863,bin.4472,70.87324440265617,2.197802197802198
3867,bin.4436,79.95220663005898,3.1319910514541385
3868,bin.4484,72.41379310344827,0.0
3869,bin.447,80.59805915555134,7.526881720430108
3873,bin.4442,88.52599493903843,2.1095008051529787
3881,bin.4460,98.38709677419355,1.686217008797654
3883,bin.4483,70.82100366076877,8.277404921700224
3886,bin.4494,82.4132877381534,2.247191011235955
3891,bin.4467,87.85110722610723,5.477855477855477
3892,bin.4468,78.88601334253507,3.176328502415459
3893,bin.446,92.19404186795492,0.5797101449275363
3898,bin.4499,82.31558378114313,6.179775280898877
3909,bin.443,90.2824384787472,2.0134228187919465
3914,bin.4492,78.005291005291,6.007936507936508
3919,bin.4497,88.4469696969697,0.0
3920,bin.4462,94.4055944055944,2.272727272727273
3921,bin.4517,96.15384615384616,0.38461538461538464
3923,bin.4524,89.88764044943821,2.247191011235955
3925,bin.4498,93.41397849462366,6.447772657450077
3932,bin.4475,79.87526362526363,2.2061272061272064
3940,bin.4544,70.92011019283747,8.181818181818182
3942,bin.4507,89.91956751054852,3.092035864978903
3948,bin.454,97.19101123595506,3.3707865168539324
3956,bin.4527,81.38297872340425,4.373522458628841
3961,bin.4549,74.60052763761203,0.2996474735605171
3965,bin.4548,89.51901565995524,3.3557046979865772
3966,bin.4556,81.85986498006957,2.220916568742656
3967,bin.4564,74.16107382550335,2.684563758389262
3971,bin.4516,91.11111111111111,3.772141706924316
3972,bin.4540,91.42857142857143,0.47619047619047616
3979,bin.4559,89.93288590604027,1.0626398210290826
3981,bin.458,84.99197431781701,2.247191011235955
3983,bin.4541,85.10248849252014,5.2742616033755265
3986,bin.4543,73.47286226318484,4.92831541218638
3989,bin.4573,80.34188034188034,1.899335232668566
3993,bin.4574,72.67025089605735,0.8064516129032258
3994,bin.4576,90.46031746031747,0.15873015873015872
3997,bin.4539,75.92315369261476,0.8982035928143712
3998,bin.4601,73.84370015948963,0.0
4000,bin.4603,72.94481820098518,3.225806451612903
4002,bin.4606,82.58426966292134,1.1235955056179776
4004,bin.4555,84.34334284877762,1.8800322061191628
4010,bin.4597,90.55944055944055,1.2281835811247577
4014,bin.4593,70.82039548945906,2.0537124802527646
4015,bin.4587,92.06084656084656,3.9841269841269846
4021,bin.4605,93.7427156177156,1.3869463869463867
4022,bin.4553,96.09557109557109,0.17482517482517482
4024,bin.4568,93.83668903803131,1.6778523489932886
4027,bin.4621,72.50139821029083,5.299217002237136
4031,bin.4608,88.55485232067511,2.689873417721519
4032,bin.4613,92.39941033645509,3.4946236559139785
4039,bin.46,94.81144514767932,3.7974683544303796
4040,bin.4612,83.15873015873015,0.7936507936507936
4044,bin.4585,94.37367303609341,4.033970276008492
4050,bin.4626,89.51612903225806,0.8064516129032258
4056,bin.4590,85.65802957107304,4.967793880837359
4060,bin.4615,95.65532700421942,3.5864978902953584
4068,bin.464,76.83420745920745,3.0303030303030303
4072,bin.4623,91.54589371980677,1.1272141706924315
4080,bin.4663,70.82534749201416,0.0
4081,bin.4651,90.48387096774194,4.032258064516129
4083,bin.4634,93.25363534675616,2.0134228187919465
4091,bin.4633,89.2481884057971,2.334943639291465
4093,bin.4631,77.96420581655481,4.404362416107382
4095,bin.4641,71.66666666666667,0.8796296296296297
4099,bin.4675,96.62921348314607,2.247191011235955
4100,bin.4687,82.66666666666667,4.0
4103,bin.4661,83.53968253968253,2.857142857142857
4106,bin.4666,83.22580645161291,1.075268817204301
4117,bin.4657,78.78851433801098,2.348993288590604
4121,bin.4672,93.14420803782507,1.7730496453900708
4128,bin.4701,86.65853162497457,4.194630872483222
4129,bin.4640,94.47693811824247,1.751207729468599
4134,bin.4667,75.30337014032666,5.575684380032206
4136,bin.4683,72.74593222869085,1.4367816091954022
4138,bin.4654,89.59259259259258,3.4670781893004112
4144,bin.4734,72.41379310344827,0.0
4145,bin.4693,87.9874213836478,5.822823125819796
4158,bin.4700,83.59034267912772,1.2577881619937692
4161,bin.4719,95.09228187919463,2.0134228187919465
4163,bin.4736,77.11247086247086,4.428904428904429
4168,bin.4745,84.06040268456375,1.6778523489932886
4169,bin.4759,77.58620689655173,0.0
4173,bin.4764,76.07655502392343,3.508771929824561
4176,bin.4721,92.985336637753,0.9603469640644361
4187,bin.4752,78.72486772486772,3.0952380952380953
4191,bin.4754,85.49735449735451,1.6666666666666667
4196,bin.478,71.17554858934169,2.586206896551724
4200,bin.4779,89.3991206643869,0.0
4205,bin.4771,77.57270693512304,8.58450274557657
4207,bin.4795,71.72284644194757,7.52808988764045
4209,bin.4723,94.47983014861997,4.140127388535032
4212,bin.4783,86.38588235294118,2.8
4213,bin.4761,91.70622362869199,3.375527426160337
4214,bin.4775,72.4976026083621,3.368934599156118
4217,bin.4743,86.7741935483871,0.5376344086021505
4218,bin.4766,75.46740467404673,3.830609734668775
